CaseFileReportId,Description,Amount,TransactionCategoryId,
25329,Lawndale,489,185,
25329,Lawndale,489,185,
16939,Duluth News Tribune,9.9,222,
16907,JPD,437.5,193,
25329,Lawndale,482,185,
16907,Carol Hackbarth,152.76,214,
25329,Lawndale,482,185,
16907,Jim Diehl (gift cards),100,214,
25329,Lawndale,482,185,
16907,JPD,367.5,193,
25329,Lawndale,482,185,
16907,Brad,500,214,
22042,Valtera,5574.94,203,
22042,Clarence Coffindaffer,1581.75,193,
16907,Carol Hackbarth,152.7,214,
22042,Medica Prem,593.2,206,
22042,Sharron Farrand,3600,239,
22042,Sharron Farrand,192,214,
16907,Horizon,2295,185,
16907,Horizon,4590,185,
22208,Kwik Trip,35.74,180,
22208,Hardware Hank (pea rock and light bulbs),19.77,202,
34305,Pat Ramstad,50,214,
22208,Weber & Judd,3.6,240,
34305,Pat Ramstad,50,197,
34305,Merwin Pharmacy,529.67,240,
22208,Post Office (postage),6.7,213,
16907,JPD,420,193,
34305,GracePointe Crossing,2522,239,
34305,GracePointe Crossing,967.65,210,
22208,Apold Music (Kavon),5,188,
16907,Carol Hackbarth,211.68,214,
34305,GracePointe Crossing,30,221,
34305,GracePointe Crossing,180,196,
22208,Tate,75,193,
22042,Clarence Coffindaffer,340,193,
16907,District Court,32,192,
22208,Transfer From,100,176,
22208,Tate (Room and Board),500,239,
22042,Sharron Farrand,100,214,
22042,Sharron Farrand,3600,239,
22208,Kwik Trip,25,180,
16907,Carol Hackbarth,144.34,214,
33554,State of MN Dor Payment,1000,227,
22208,Triton (Kavon field trip ),7.2,213,
16907,JPD,945,193,
22208,Kwik Trip,16.56,180,
34305,Pembina County,4480.16,226,
33554,White Drug,12.28,214,
16907,Horizon,500,214,
22208,Sunshine Foods (cat food),26.23,217,
34305,Mid Continent,41.59,233,
16907,Horizon,2295,185,
23705,DHS SOS ARL 492,1425.75,239,
22208,Used A Bit (sheet set),33.3,203,
34305,Pat Ramstad,50,214,
17178,Transfer From,700,176,
33554,Blue Cross BS MN Blue,109,206,
33554,First Lutheran Contribution,75,186,
22042,Carver County,1500,226,
22208,Target (for Kavon),660,187,
34305,Pat Ramstad,50,197,
22042,Medica Prem,727.9,206,
33554,First Lutheran C Contribution,25,186,
34305,Merwin Pharmacy,804.26,240,
22208,"Triton (homecoming shirt, Kavon)",10,187,
22042,Sharron Farrand,100,214,
34305,Pat Ramstad,50,214,
22042,Sharron Farrand,1800,239,
34305,Pat Ramstad,50,197,
16907,Brad,53,214,
34305,Mid Continent,41.59,233,
22208,Kwik Trip,44.41,180,
33554,Thrifty White Drug,78.2,240,
16747,Silverscript,79.6,240,
34305,GracePointe Crossing,12.5,201,
22208,Human Relations Center,15.4,210,
34305,GracePointe Crossing,1246,210,
16747,fairview PX,326.57,240,
16907,Harvest Bank,16.95,183,
22208,Triton (Kavon school lunch),48,213,
34305,GracePointe Crossing,97,221,
16747,Deer Crest ,6878,239,
33554,Ecumen 453 Emm DL 3120017329,2418.5,239,
22042,Carver County,1200,226,
34305,GracePointe Crossing,112.5,196,
16907,Primus Law,221,191,
22208,Life Touch (Kavon school pictures),36.5,213,
34305,GracePointe Crossing,2522,239,
22042,Sharron Farrand,150,214,
22208,Tate ,75,193,
34305,Pat Ramstad,50,214,
22042,Sharron Farrand,1800,239,
33554,White Drug,3.4,214,
22208,Transfer From,100,176,
34305,Pat Ramstad,50,197,
34305,Pat Ramstad,50,214,
22208,Tate (Room and Board),500,239,
34305,Pat Ramstad,50,197,
34305,Reliance Recoveries,227.7,208,
16939,Quest,29.52,233,
16907,Carol Hackbarth,135.3,214,
34305,Blue Cross Blue Shield,648,206,
22208,Kwik Trip,54.02,180,
34305,Merwin Pharmacy,625.45,240,
33554,Diana Michener,120,220,
16907,JPD,437.5,193,
34305,Pat Ramstad,50,214,
34305,Pat Ramstad,50,197,
34305,Mid Continent,41.59,233,
16907,Horizon,500,214,
33554,Pemberton Law,1930.85,191,
16939,Primrose,740,239,
34305,GracePointe Crossing,1223,210,
16907,Horizon,2295,185,
34305,GracePointe Crossing,2522,239,
34305,GracePointe Crossing,30,221,
33554,Conservator Expenses,2649,193,
34305,GracePointe Crossing,116.5,196,
22208,Excel Energy,200,232,
22208,Silver Scrip,79.2,206,
34305,Pat Ramstad,50,214,
22353,PAT BAROTT,50,214,
22353,CenturyLink,81.12,233,
22353,Genoa Healthcare,2,240,
22353,Foremost Insurance Company,91,205,
22353,Pat Barott,50,214,
22353,Michael Rehbein,71.07,213,
22353,Pat Barott,50,214,
22353,Connexus Energy,209.57,232,
22353,Anoka County -Property Records and Taxation,841.14,226,
22353,Anoka County -Property Records and Taxation,87.73,226,
22353,Pat Barott,50,214,
22353,Pat Barott,50,214,
22353,CenturyLink,89.9,233,
22353,Pat Barott,50,214,
22353,Foremost Insurance Company,91,205,
22353,Pat Barott,50,214,
22353,ACE Solid Waste,50.91,231,
22353,Connexus Energy,177.43,232,
22353,Pat Barott,50,214,
22353,Pat Barott,50,214,
22353,Ready Landscaping Inc,36.08,202,
22353,Pat Barott,50,214,
22353,CenturyLink,118.27,233,
22353,Genoa Healthcare,3,240,
22353,Patrick Barott,50,214,
22353,Foremost Insurance Company,91,205,
22353,Patrick Barott,50,214,
22353,Connexus Energy,208.02,232,
22353,Patrick Barott,50,214,
22353,Reed's Appliance Service,142.14,202,
22353,McCullough and Sons Well Drilling Real,600,202,
22353,CenturyLink,83.8,233,
22353,Patrick Barott,100,214,
22353,Patrick Barott,50,214,
22353,Foremost Insurance Company,91,205,
22353,"Prairie River Home Care, Inc.",13.85,194,
22353,"Prairie River Home Care, Inc.",8.55,194,
22353,ACE Solid Waste,45.8,231,
22353,Connexus Energy,190.18,232,
22353,Patrick Barott,50,214,
22353,Resident Essentials,40,214,
22353,CenturyLink,110.9,233,
22353,Patrick Barott,50,214,
22353,Foremost Insurance Company,91,205,
22353,Patrick Barott,100,214,
22353,Patrick Barott,50,214,
22353,Connexus Energy,135.66,232,
22353,CenturyLink,96.22,233,
22353,Patrick Barott,50,214,
22353,Foremost Insurance Company,91,205,
22353,Patrick Barott,50,214,
22353,ACE Solid Waste,45.8,231,
22353,Connexus Energy,132.82,232,
22353,Anoka County -Property Records and Taxation,928.86,226,
22353,Patrick Barott,100,214,
22353,CenturyLink,79.35,233,
22353,Patrick Barott,50,214,
22353,Foremost Insurance Company,91,205,
22353,Patrick Barott,50,214,
22353,Connexus Energy,146.99,232,
22353,Arnel Oil Co.,400,232,
22353,Ready Landscaping Inc,55,202,
22353,Patrick Barott,50,214,
22353,CenturyLink,79.28,233,
22353,Ready Landscaping Inc,55,202,
22353,Resident Essentials,143,213,
22353,Patrick Barott,50,214,
22353,Connexus Energy,180.61,232,
22353,ACE Solid Waste,45.8,231,
22353,Patrick Barott,50,214,
22353,CenturyLink,94.06,233,
22353,Genoa Healthcare,3,240,
22353,Foremost Insurance Company,211.83,205,
22353,Ready Landscaping Inc,55,202,
22353,Sunrise Bank,2.25,183,
22353,Patrick Barott,20,233,
22353,Connexus Energy,78.73,232,
22353,Arnel Oil Co.,412.4,232,
22353,CenturyLink,91.79,233,
22353,Genoa Healthcare,2,240,
22353,Connexus Energy,47.58,232,
22353,ACE Solid Waste,45.8,231,
22353,Ready Landscaping Inc,55,202,
22353,Patrick Barott,100,214,
22353,Patrick Barott,50,214,
22353,Patrick Barott,50,214,
22353,Foremost Insurance Company,138.17,205,
22353,CenturyLink,92.08,233,
22353,Connexus Energy,32.83,232,
22353,Ready Landscaping Inc,110,202,
22353,Patrick Barott,100,214,
22353,Patrick Barott,50,214,
22353,Patrick Barott,50,214,
22353,Foremost Insurance Company,138.17,205,
22353,South Metro Human Service,199,202,
22353,CenturyLink,81.42,233,
22353,Connexus Energy,13.51,232,
22353,ACE Solid Waste,44.44,231,
34305,Pat Ramstad,50,197,
34305,Merwin Pharmacy,457.8,240,
22208,Kwik Trip ($200 fuel card),200,180,
34305,Pat Ramstad,50,214,
33554,Diana Michener,140,220,
34305,Pat Ramstad,50,197,
34305,Mid Continent,41.59,233,
22208,State Farm,400,205,
33554,Diana Michener,85,220,
34140,cash,500,213,
34305,GracePointe Crossing,1223,210,
22208,Walmart Pharmacy,13.58,240,
34305,GracePointe Crossing,2522,239,
22208,Walmart Pharmacy,65.88,240,
34140,Mankato Clinic,10,210,
34305,GracePointe Crossing,157.5,196,
16939,Primrose,730,239,
34140,Jeff Boesch,40,190,
22208,Lowells Auto (repair fender),609.39,181,
34305,GracePointe Crossing,19,221,
16939,Quest,29.52,233,
22208,Kwik Trip ($200 fuel card),200,180,
34140,Farrish Johnson Law,3575,191,
34305,Pat Ramstad,50,214,
22208,Jorgenson Tire,20,181,
34305,Pat Ramstad,50,197,
34140,Omnicare MN,91.82,240,
22208,Kwik Trip,22.6,180,
34305,Pat Ramstad,50,214,
34305,Pat Ramstad,50,197,
34140,Farrish Johnson Law,525,191,
34305,Merwin Pharmacy,383.19,240,
22208,Excel Energy,220,232,
34305,Mid Continent,41.59,233,
16939,Primrose,760,239,
34140,Mapleton Com. Home,3910.43,185,
34305,GracePointe Crossing,2522,239,
22208,Jorgenson Tire,20,181,
34305,GracePointe Crossing,1246,210,
22208,Kwik Trip,24.26,180,
34305,GracePointe Crossing,29,221,
34305,GracePointe Crossing,82.5,196,
22208,Kwik Trip,15.07,180,
34305,Pat Ramstad,50,214,
22208,Walmart (meds),71.68,240,
31160,St. Elizabeth's Medical Center,186.16,240,
31160,St. Elizabeth's Medical Center,25,233,
34305,Pat Ramstad,50,197,
23806,Sears,31.42,250,
22208,Kwik Trip,17.72,180,
34305,Pat Ramstad,50,214,
23806,Sears Debt - Payment,46.09,247,
22208,Human Relations Center,69.73,210,
34305,Pat Ramstad,50,197,
34305,BlueCross Blue Shield,648,206,
22208,Kwik Trip,30.97,180,
31160,St. Elizabeth's Medical Center,4389.3,185,
34305,Merwin Pharmacy,390.66,240,
22208,Kwik Trip,31.98,180,
34305,Mid Continent,41.59,233,
22208,Kwik Trip,26.92,180,
34305,GracePointe Crossing,1269,210,
22208,Steingarten & Cris,25,191,
34305,GracePointe Crossing,44,221,
23806,Wells Fargo,12.45,207,
23806,Wells Fargo,49.39,250,
34305,GracePointe Crossing,2497,239,
16939,Primrose,745,239,
23806,Wells Fargo,35,194,
34305,GracePointe Crossing,30,196,
34305,Pat Ramstad,50,214,
34305,Pat Ramstad,50,197,
22208,Ssilver Scrip,26.1,206,
16939,Primrose,760,239,
34305,Merwin Pharmacy,407.16,240,
23806,Wells Fargo Home Equity,44.59,250,
34305,Pat RAmstad,50,214,
22208,Sunshine (cat food),33.53,217,
23668,Sward Kemp,2,240,
34305,Pat Ramstad,50,197,
22208,Kwik Trip,32.91,180,
34140,Damon Mar,10000,199,
23668,Walmart,1.8,214,
22208,Rogans Shoes,110,187,
23668,Walmart,76.81,214,
34140,Delores Boeck,14000,199,
23668,Walmart,7.45,214,
16939,Rent,760,239,
34140,Amy Boyd,10000,199,
23668,Pizza Ranch,10.68,196,
23668,Walmart,55.69,200,
34140,Jane Schreader,14000,199,
34140,Omnicare,87.85,240,
25310,DHS-MA-EPD,105,206,
23668,Pizza Ranch,11.16,196,
23668,Amazon,33.34,200,
34140,AMV,82.5,208,
25310,Propane Share November Payment,62.67,232,
16939,Rent,760,239,
25310,Kohl's Xmas present,32.17,199,
17141,Coborn's Pharmacy,429.71,240,
34140,Mapleton Com. Home,5736.45,185,
25310,Propane (took october payment out twice by mistake Added back to his act 12/14/15,53.34,232,
23668,Country Kitchen,14.8,196,
17141,Postmaster,19.4,214,
34140,Cash,500,193,
25310,Target Xmas gifts,15.23,199,
17141,Donna Edmonson,90,214,
23668,Walmart,45.75,214,
16939,Rent,760,239,
25310,Target Xmas Presents,138.69,199,
23668,Walmart,37.44,214,
17141,Glenda Ridley,317.45,193,
25310,Propane Share October payment,53.34,232,
34140,Allison Barrera,10000,199,
17141,St. Benedicts,7791,239,
34264,Transfer From,75660.22,176,
16939,Quest,28.35,233,
21490,Blue Cross Blue Shield,327.99,206,
25310,Domino's Pizza,21,196,
23668,Walmart,32.45,214,
17141,Walmart,9.63,214,
34140,Carolyn Barrera,10000,199,
23668,Subway,10.85,196,
16939,MN Power,19.23,234,
25310,Courtside Bar,45.91,196,
21322,Transfer From,2500,176,
23668,Runnings,53.43,200,
25310,Cub Foods,100,197,
23668,Pizza Ranch,10.88,196,
34140,Denise Barrera,10000,199,
25310,Maurice's,29.93,199,
16939,Comfort Systems,230.6,232,
34140,Curtis Schneeberger,10000,199,
25310,SuperAmerica,15.87,180,
21490,Ridgeview Sibley Medical,50.5,210,
23668,Runnings,56.84,200,
23668,Walmart,37.07,214,
34140,Warren Schneeberger,14000,199,
25310,Elk River Theatre (Lost Receipt),14,189,
23668,Jackpot Restaurant,23.65,196,
16243,Netflix,12.81,189,
16746,Silverscript,79.6,240,
16243,Sterling Drug,17.74,240,
16746,Penn Life,76.59,207,
25310,SuperAmerica,41.31,180,
16243,Verizon,20,233,
34140,Andrew Blue,10000,199,
21322,Transfer From,7000,176,
16746,Penn Mutual ,44.74,207,
16243,Sunshine Foods,18.65,197,
25310,Wal-Mart,27.92,203,
23668,Walmart,23.41,214,
16746,Penn Mutual ,496.8,206,
16243,Caseys,22.87,180,
16939,Rent,760,239,
33746,AT&T Universal Card Debt - Payment,450,247,
16243,Caseys,3.22,214,
34140,Suzanne Blue,10000,199,
25310,Cub Foods,100,197,
16746,Farm Bureau,75,222,
21322,Transfer From,5000,176,
23668,Target,32.05,200,
17141,Donna Edmonson,60,214,
33230,Comfort First - R&B,3622.5,185,
16746,Bonnie Strusz,159.37,214,
17141,Centra Care,396,210,
16243,sunshine foods,21.75,197,
23668,Taco Bell,9.44,196,
21322,Transfer From,0,176,
34140,Virgeen Sears,14000,199,
16746,fairview px,54.8,240,
33230,One Hour Photo - Films to CD,305.96,214,
16243,sunshine Foods,44.14,197,
17141,Glenda Ridley,140.14,193,
16746,Deer Crest ,2634,239,
16243,Netflix,12.81,189,
23668,Perkins,15,196,
16243,Verizon,20,233,
17141,Postmaster,9.8,214,
33230,BCBS of MN - Health Plan Medical,311.8,206,
16746,Penn Life,258.48,207,
16243,Casey's,22.23,214,
23668,Walmart,61.19,200,
16746,Bonnie Strusz,71.97,214,
17141,Glenda Ridley - Charge card,111.54,187,
25310,Rent,493,239,
16243,Casey's,21.91,214,
33746,Payment Safeguard (credit card fraud insurance),3.39,207,
16746,BDS,720,193,
25310,Car Insurance,119.84,204,
34140,Michael Young,4000,199,
16243,Casey's,21.49,214,
33230,Corner Drug - Aug thru Oct.  RX meds,3046.18,240,
17141,Coborn's Pharmacy,365.34,240,
16243,Casey's,21.91,214,
16746,Penn Life,140.04,207,
23668,Walmart,65.46,214,
25310,Electric,45.2,232,
16243,Astrup Drug,17.24,240,
34140,Gerald Young,10000,199,
16243,Casey's,22.23,214,
17141,Jeddeloh-Snyder,245,191,
16746,Stcey Ledebuhr,40,214,
33230,One Hour Photo - Slides,166.6,214,
23668,Perkins Restaurant,13.95,196,
17141,Karen McCarthy,25,190,
33746,Two Squares (home movie film transfer services),251.09,200,
34140,Deborah Young,14000,199,
25310,Cable,35.44,233,
33746,Target,38.31,197,
33230,Century Link -Phone ,138.05,233,
23668,Applebee's,15.89,196,
33746,Best Buy,59.96,200,
34510,sw dance,5,189,
34510,Rem twins ticket,14.73,189,
34510,REM,4,189,
34510,marshall bowl,3.35,189,
34510,walmart,3.48,214,
34510,americinn,4.3,189,
34510,burger king,5.43,196,
34510,burger king,6.74,196,
34510,dairy queen,1.95,196,
34510,americinn,4.3,189,
34510,walmart,3.05,214,
34510,americinn,4.3,189,
34510,hy vee,21.88,214,
34510,subway,6.41,196,
34510,MN Twins concession,5,189,
34510,dairy queen,6.52,196,
34510,walmart,1.8,214,
34510,mcdonalds,6.86,196,
34510,walmart,8.06,214,
34510,americinn swiming,4.3,189,
34510,dairy queen,6.52,196,
34510,dairy queen,3.04,196,
34510,burger king,5.87,196,
34510,swcil-dance and supper,5,189,
34510,ymca,35,189,
34510,walmart,8.11,214,
34510,walmart,6.31,214,
34510,mikes cafe,5.75,196,
34510,wal mart,9.46,214,
34510,shopko,4.82,214,
34510,dickeys barbquee,9.66,196,
34510,america Inn swimming,4.3,189,
34510,dairy queen,3.04,196,
34510,wal mart pop,7.88,214,
34510,wal mart,2.88,214,
34510,burger king,5.87,196,
34510,America Inn Swimming,4.3,189,
34510,burger king,5.22,196,
34510,SWCIL dance,5,189,
34510,America Inn,4.3,189,
34510,peoples first swimmming,5,189,
34510,menards,10,199,
34510,wal mart,12.43,214,
34510,wal mart,3.22,214,
34510,wal mart,9.2,214,
34510,Dairy queen,6.18,196,
34510,Burger King,5.87,196,
34510,america Inn swiming,4.3,189,
34510,Dairy queen,4.24,196,
34510,marshall bowl,3.1,189,
34510,america Inn swimming,4.3,189,
34510,marshall bowl,3.35,189,
34510,check blanks,21.8,214,
34510,marshall bowl,3.35,189,
34510,Dairy queen,2.6,196,
34510,hyvee-chicken dinner,6.52,196,
34510,super america,2.34,214,
34510,Hyvee,7.72,214,
34510,walmart-presents,18.3,199,
34510,wallmart-present,5.37,199,
34510,walmart-presents,25.61,199,
34510,dollar tree-present,5,199,
34510,Hyvee-pop,5.14,214,
34510,peoples first- dance,5,189,
34510,marshall bowl,3.35,189,
34510,hyvee body wash etc.,5.12,214,
34510,burger  king,6.74,196,
34510,marshall animal clinic,12.02,203,
34510,cenex,1.82,214,
34510,burger king,6.74,196,
34510, repair matts coat,35,214,
34510,bowling,5,189,
34510,swimming,4.3,189,
34510,dairy queen,6.18,196,
34510,christmas present,23.81,199,
34510,dance,5,189,
34510,swimming,4.3,189,
34510,Tillies,5.71,214,
34510,Hy vee,5.12,214,
34510,expressway,1.82,214,
34510,shopko,19.65,199,
34510,Hyvee,23.49,214,
34510,marshall bowl,3.35,189,
34510,Burger king,6.74,196,
34510,Marshall animal clinic,12.02,217,
34510,burger king,6.74,196,
34510,scotts country cobbler fix coat,35,214,
34510,Burger King,1.19,196,
34510,Dairy queen,6.18,196,
34510,marshall bowl,3.35,189,
34510,cash for movie,12,189,
34510,subway,6.7,196,
34510,Burger King,6.52,196,
34510,Freedom Valu-movie,11.92,189,
34510,"wal mart .pop, body wash",8.73,214,
34510,wal mart-snacks deoderant,6.46,214,
34510,wal mart shampoo etc,19.96,214,
34510,"cash, redwood races",20,189,
34510,Hy vee-snacks,16.69,214,
34510,wal mart- snacks,1,214,
34510,Hy vee snacks,4.3,214,
34510,wal mart snacks,3.59,214,
34510,wal mart-cash redwood races,21,189,
34510,wal mart,25.75,214,
34510,Sioux Falls outing,10,189,
34510,Wal mart,5.06,214,
34510,Hy Vee,18.93,214,
34510,wal mart  pop &snacks ,14.91,214,
34510,wal mart body wash,3.51,214,
34510,Marshall bowl,3.35,189,
34510,Burger King,7.61,196,
34510,Burger King,5.43,196,
34510,Progress inc. dance,8,189,
34510,"Davis typewriter, name stamp",27.38,214,
34510,REm -dance,8,189,
34510,Hy vee,12.38,214,
34510,Hy vee,8.63,214,
34510,wal mart- cat litter,13.94,203,
34510,wal mart,9,214,
34510,Marshall bowl,3.35,196,
34510,AJs arcade go karts,4.28,189,
34510,Burger King,6.52,196,
34510,Marshall bowl,3.1,196,
34510,Dairy queen,1.19,196,
34510,Pizza ranch,10.88,196,
34510,Burger King,6.52,196,
34510,subway,6.42,196,
34510,marshall bowl,3.35,189,
34510,Ballons and tunes dance,7,189,
34510,Peoples first,5,196,
34510,Burger King,6.09,196,
34510,Burger King,5.43,196,
34510,Burger King,6.32,196,
34510,Burger King,7.17,196,
34510,Marshall bowl,3.35,189,
34510,Money for zoo,20,189,
34510,Dairy Queen,7.49,196,
34510,Hunan Lion gift card-mom,15,199,
34510,Burger King,6.09,196,
34510,Marshall bowl,3.35,189,
34510,LYon county fair,10,189,
34510,Burger King,6.09,196,
34510,AmericInn swimming,37.59,189,
34510,Burger King,5.65,196,
34510,SWCIL dance,5,189,
34510,Burger king,7.61,196,
34510,SOS camp treats,10,214,
34510,Burger King,5.65,196,
34510,Dairy Queen,3.58,196,
34510,Bingo,6,189,
34510, Burger King,6.3,196,
34510,Burger King,5.43,196,
34510,Taco John,5.65,196,
34510,Dairy Queen,7.49,196,
21457,"Cash (Dining out, Gifts, Entertainment, etc.)",1000,213,
34509,sw dance,5,189,
34509,Rem twins ticket,14.73,189,
34509,REM,4,189,
34509,marshall bowl,3.35,189,
34509,walmart,3.48,214,
34509,americinn,4.3,189,
34509,burger king,5.43,196,
34509,burger king,6.74,196,
34509,dairy queen,1.95,196,
34509,americinn,4.3,189,
34509,walmart,3.05,214,
34509,americinn,4.3,189,
34509,hy vee,21.88,214,
34509,subway,6.41,196,
34509,MN Twins concession,5,189,
34509,dairy queen,6.52,196,
34509,walmart,1.8,214,
34509,mcdonalds,6.86,196,
34509,walmart,8.06,214,
34509,americinn swiming,4.3,189,
34509,dairy queen,6.52,196,
34509,dairy queen,3.04,196,
34509,burger king,5.87,196,
34509,swcil-dance and supper,5,189,
34509,ymca,35,189,
34509,walmart,8.11,214,
34509,walmart,6.31,214,
34509,mikes cafe,5.75,196,
34509,wal mart,9.46,214,
34509,shopko,4.82,214,
34509,dickeys barbquee,9.66,196,
34509,america Inn swimming,4.3,189,
34509,dairy queen,3.04,196,
34509,wal mart pop,7.88,214,
34509,wal mart,2.88,214,
34509,burger king,5.87,196,
34509,America Inn Swimming,4.3,189,
34509,burger king,5.22,196,
34509,SWCIL dance,5,189,
34509,America Inn,4.3,189,
34509,peoples first swimmming,5,189,
34509,menards,10,199,
34509,wal mart,12.43,214,
34509,wal mart,3.22,214,
34509,wal mart,9.2,214,
34509,Dairy queen,6.18,196,
34509,Burger King,5.87,196,
34509,america Inn swiming,4.3,189,
34509,Dairy queen,4.24,196,
34509,marshall bowl,3.1,189,
34509,america Inn swimming,4.3,189,
34509,marshall bowl,3.35,189,
34509,check blanks,21.8,214,
34509,marshall bowl,3.35,189,
34509,Dairy queen,2.6,196,
34509,hyvee-chicken dinner,6.52,196,
34509,super america,2.34,214,
34509,Hyvee,7.72,214,
34509,walmart-presents,18.3,199,
34509,wallmart-present,5.37,199,
34509,walmart-presents,25.61,199,
34509,dollar tree-present,5,199,
34509,Hyvee-pop,5.14,214,
34509,peoples first- dance,5,189,
34509,marshall bowl,3.35,189,
34509,hyvee body wash etc.,5.12,214,
34509,burger  king,6.74,196,
34509,marshall animal clinic,12.02,203,
34509,cenex,1.82,214,
34509,burger king,6.74,196,
34509, repair matts coat,35,214,
34509,bowling,5,189,
34509,swimming,4.3,189,
34509,dairy queen,6.18,196,
34509,christmas present,23.81,199,
34509,dance,5,189,
34509,swimming,4.3,189,
34509,Tillies,5.71,214,
34509,Hy vee,5.12,214,
34509,expressway,1.82,214,
34509,shopko,19.65,199,
34509,Hyvee,23.49,214,
34509,marshall bowl,3.35,189,
34509,Burger king,6.74,196,
34509,Marshall animal clinic,12.02,217,
34509,burger king,6.74,196,
34509,scotts country cobbler fix coat,35,214,
34509,Burger King,1.19,196,
34509,Dairy queen,6.18,196,
34509,marshall bowl,3.35,189,
34509,cash for movie,12,189,
34509,subway,6.7,196,
34509,Burger King,6.52,196,
34509,Freedom Valu-movie,11.92,189,
34509,"wal mart .pop, body wash",8.73,214,
34509,wal mart-snacks deoderant,6.46,214,
34509,wal mart shampoo etc,19.96,214,
34509,"cash, redwood races",20,189,
34509,Hy vee-snacks,16.69,214,
34509,wal mart- snacks,1,214,
34509,Hy vee snacks,4.3,214,
34509,wal mart snacks,3.59,214,
34509,wal mart-cash redwood races,21,189,
34509,wal mart,25.75,214,
34509,Sioux Falls outing,10,189,
